id	url	source	notes
1184	https://app.careerpuck.com/job-board/lyft/job/8504066002?gh_jid=8504066002	Pipeline	Lyft - Senior Design Program Manager, Design Foundations & AI Transformation
1186	https://app.careerpuck.com/job-board/lyft/job/8576936002?gh_jid=8576936002	Pipeline	Lyft - Senior Marketing Operations Manager
1191	https://job-boards.greenhouse.io/lucidmotors/jobs/5139259007	Pipeline	Lucid Motors - Sales Specialist
1192	https://job-boards.greenhouse.io/lucidmotors/jobs/5154445007	Pipeline	Lucid Motors - Sales Specialist, Century City
1205	https://job-boards.greenhouse.io/lucidmotors/jobs/5150831007	Pipeline	Lucid Motors - Sr. Manager, Global Launch Process & Strategy
1206	https://job-boards.greenhouse.io/lucidmotors/jobs/5152351007	Pipeline	Lucid Motors - Sr. Program Manager UIUX Design
1224	https://navan.com/careers/openings?gh_jid=7964894	Pipeline	Navan - Brand Copywriter
1232	https://navan.com/careers/openings?gh_jid=7618993	Pipeline	Navan - Enterprise Launch Manager
1233	https://navan.com/careers/openings?gh_jid=7161346	Pipeline	Navan - Enterprise Solutions Consultant
1234	https://navan.com/careers/openings?gh_jid=7974968	Pipeline	Navan - Global Mobility Program Manager
1235	https://navan.com/careers/openings?gh_jid=7769855	Pipeline	Navan - GTM Enablement Senior Specialist, Onboarding
1236	https://navan.com/careers/openings?gh_jid=7482725	Pipeline	Navan - GTM Strategy & Operations Manager
1237	https://navan.com/careers/openings?gh_jid=7729289	Pipeline	Navan - GTM Strategy & Operations Senior Analyst
1238	https://navan.com/careers/openings?gh_jid=7968182	Pipeline	Navan - Manager Communications
1239	https://navan.com/careers/openings?gh_jid=7684953	Pipeline	Navan - Manager, Revenue Operations - SDR
1241	https://navan.com/careers/openings?gh_jid=7008462	Pipeline	Navan - Mid-Market Solutions Consultant - Expense
1242	https://navan.com/careers/openings?gh_jid=7974949	Pipeline	Navan - Senior Commercial Solutions Consultant
1243	https://navan.com/careers/openings?gh_jid=7408349	Pipeline	Navan - Senior Marketing Operations Manager
1244	https://navan.com/careers/openings?gh_jid=7255604	Pipeline	Navan - Senior Revenue Operations Analyst, Data Quality
1258	https://job-boards.greenhouse.io/natera/jobs/5998533004	Pipeline	Natera - Sales Application Specialist
1260	https://job-boards.greenhouse.io/natera/jobs/6007679004	Pipeline	Natera - Senior Manager, Network Operations
1262	https://job-boards.greenhouse.io/natera/jobs/5815402004	Pipeline	Natera - Supervisor, Test Coordinator - Houston, TX
1264	https://job-boards.greenhouse.io/iterable/jobs/7648569	Pipeline	Iterable - Senior Implementation Project Manager
1265	https://job-boards.greenhouse.io/iterable/jobs/6587092	Pipeline	Iterable - Solutions Consultant
1270	https://job-boards.greenhouse.io/omadahealth/jobs/7963790	Pipeline	Omada Health - Staff AI Transformation Program Manager
1276	https://boards.greenhouse.io/octave/jobs/8356972002?gh_jid=8356972002	Pipeline	Octave - Group Practice Partnership - California
1277	https://boards.greenhouse.io/octave/jobs/8356993002?gh_jid=8356993002	Pipeline	Octave - Group Practice Partnership - Florida
1278	https://boards.greenhouse.io/octave/jobs/8213860002?gh_jid=8213860002	Pipeline	Octave - Group Practice Partnership - Illinois
1279	https://boards.greenhouse.io/octave/jobs/8213694002?gh_jid=8213694002	Pipeline	Octave - Group Practice Partnership - New Jersey
1280	https://boards.greenhouse.io/octave/jobs/8213867002?gh_jid=8213867002	Pipeline	Octave - Group Practice Partnership - New York
1281	https://boards.greenhouse.io/octave/jobs/8456227002?gh_jid=8456227002	Pipeline	Octave - Group Practice Partnership - North Carolina
1282	https://boards.greenhouse.io/octave/jobs/8356987002?gh_jid=8356987002	Pipeline	Octave - Group Practice Partnership - Pennsylvania
1283	https://www.okta.com/company/careers/opportunity/7600440?gh_jid=7600440	Pipeline	Okta - Category Manager, Marketing
1284	https://www.okta.com/company/careers/opportunity/7930836?gh_jid=7930836	Pipeline	Okta - CEO Communications Manager
1285	https://www.okta.com/company/careers/opportunity/7940087?gh_jid=7940087	Pipeline	Okta - Customer Success Executive, DoD/IC/FSI
1286	https://www.okta.com/company/careers/opportunity/7940325?gh_jid=7940325	Pipeline	Okta - Customer Success Executive, SLED
1287	https://www.okta.com/company/careers/opportunity/7558251?gh_jid=7558251	Pipeline	Okta - Distinguished Strategic Advisor (Fed Focused)
1288	https://www.okta.com/company/careers/opportunity/7862418?gh_jid=7862418	Pipeline	Okta - GTM Process & Productivity Tools Manager
1289	https://www.okta.com/company/careers/opportunity/7871761?gh_jid=7871761	Pipeline	Okta - Pricing Operations Manager
1291	https://www.okta.com/company/careers/opportunity/7767846?gh_jid=7767846	Pipeline	Okta - Revenue Operations Manager
1292	https://www.okta.com/company/careers/opportunity/7860180?gh_jid=7860180	Pipeline	Okta - Senior Analyst, Sales Strategy & Operations
1295	https://www.okta.com/company/careers/opportunity/7868388?gh_jid=7868388	Pipeline	Okta - Senior Identity Specialist (Field CTO)
1296	https://www.okta.com/company/careers/opportunity/7874109?gh_jid=7874109	Pipeline	Okta - Senior Manager, M&A Integration & Strategic Programs
1297	https://www.okta.com/company/careers/opportunity/7833584?gh_jid=7833584	Pipeline	Okta - Senior Product Marketing Specialist, Public Sector
1300	https://www.okta.com/company/careers/opportunity/7993740?gh_jid=7993740	Pipeline	Okta - Sr. Social Content Manager
1301	https://www.okta.com/company/careers/opportunity/7833580?gh_jid=7833580	Pipeline	Okta - Staff Product Marketing Manager, Public Sector
1302	https://www.okta.com/company/careers/opportunity/7983535?gh_jid=7983535	Pipeline	Okta - Technical Consultant, Auth0
1307	https://otter.ai/careers?gh_jid=7713874003	Pipeline	Otter.ai - Growth Marketing Manager, Paid Acquisition
1308	https://otter.ai/careers?gh_jid=7761479003	Pipeline	Otter.ai - Senior Field Marketing Manager
1309	https://otter.ai/careers?gh_jid=7763909003	Pipeline	Otter.ai - Senior Manager, Customer Success
1310	https://otter.ai/careers?gh_jid=7602523003	Pipeline	Otter.ai - Senior Manager, Sales Enablement
1311	https://otter.ai/careers?gh_jid=7761499003	Pipeline	Otter.ai - Senior Marketing Campaign Manager
1322	https://job-boards.greenhouse.io/parachutehome/jobs/8463197002	Pipeline	Parachute Home - Senior CRM Manager
1378	https://boards.greenhouse.io/relativity/jobs/8579694002?gh_jid=8579694002	Pipeline	Relativity Space - Lead, Business Operations
1381	https://boards.greenhouse.io/relativity/jobs/8571090002?gh_jid=8571090002	Pipeline	Relativity Space - Production Coordinator II, Second Shift
1385	https://boards.greenhouse.io/relativity/jobs/8567929002?gh_jid=8567929002	Pipeline	Relativity Space - Senior Associate, Business Operations
1388	https://boards.greenhouse.io/relativity/jobs/8539881002?gh_jid=8539881002	Pipeline	Relativity Space - Senior Communications Manager
1390	https://boards.greenhouse.io/relativity/jobs/8575828002?gh_jid=8575828002	Pipeline	Relativity Space - Tool Builder Specialist II
1405	https://job-boards.greenhouse.io/reformation/jobs/7895712	Pipeline	Reformation - Assistant Store Manager, Operations, Full-time - Flatiron
1406	https://job-boards.greenhouse.io/reformation/jobs/7998383	Pipeline	Reformation - Operations Associate, Part Time - Broadway Plaza
1416	https://job-boards.greenhouse.io/roofstock/jobs/8494496002	Pipeline	Roofstock - Back of House Coordinator
1440	https://job-boards.greenhouse.io/rocketlab/jobs/7718490003	Pipeline	Rocket Lab - Events & Merchandise Coordinator
1445	https://job-boards.greenhouse.io/rocketlab/jobs/7764717003	Pipeline	Rocket Lab - Production Coordinator II
1447	https://job-boards.greenhouse.io/rocketlab/jobs/7675936003	Pipeline	Rocket Lab - Senior Program Manager I
1448	https://job-boards.greenhouse.io/rocketlab/jobs/7557406003	Pipeline	Rocket Lab - Senior Program Manager I/II
1450	https://careers.roblox.com/jobs/7701763?gh_jid=7701763	Pipeline	Roblox - Creator Growth Operations Manager, Monetization
1456	https://careers.roblox.com/jobs/7716688?gh_jid=7716688	Pipeline	Roblox - Lead/Senior Lead, Roblox Incubator Program
1457	https://careers.roblox.com/jobs/7813041?gh_jid=7813041	Pipeline	Roblox - Localization Program Manager
1460	https://careers.roblox.com/jobs/7951971?gh_jid=7951971	Pipeline	Roblox - Product Marketing Manager, Creator Monetization
1461	https://careers.roblox.com/jobs/7950883?gh_jid=7950883	Pipeline	Roblox - Product Marketing Manager, Discovery
1462	https://careers.roblox.com/jobs/7977893?gh_jid=7977893	Pipeline	Roblox - Senior Growth Marketing Manager
1463	https://careers.roblox.com/jobs/7655813?gh_jid=7655813	Pipeline	Roblox - Tech Lead Manager (TLM) - Ads Experience
1475	https://job-boards.greenhouse.io/strivehealth/jobs/4683781006	Pipeline	Strive Health - Sr. Manager, Partner Success
1476	https://job-boards.greenhouse.io/strivehealth/jobs/4656370006	Pipeline	Strive Health - Sr. Network Engagement Partner
1486	https://stripe.com/jobs/search?gh_jid=7844214	Pipeline	Stripe - AEO and GEO Marketing Manager
1487	https://stripe.com/jobs/search?gh_jid=7675097	Pipeline	Stripe - AV Builds and Operations
1488	https://stripe.com/jobs/search?gh_jid=7868790	Pipeline	Stripe - Brand Partnerships & Strategy Lead
1489	https://stripe.com/jobs/search?gh_jid=7584016	Pipeline	Stripe - Campaign Operations Manager
1490	https://stripe.com/jobs/search?gh_jid=7206336	Pipeline	Stripe - Commercial Solutions Program Manager
1491	https://stripe.com/jobs/search?gh_jid=7959351	Pipeline	Stripe - Consumer Brand Marketing Lead, Link
1492	https://stripe.com/jobs/search?gh_jid=7947510	Pipeline	Stripe - Consumer Product Marketing Lead, Link
1493	https://stripe.com/jobs/search?gh_jid=7951146	Pipeline	Stripe - Content Marketing Lead, Bridge
1494	https://stripe.com/jobs/search?gh_jid=7827403	Pipeline	Stripe - Corporate Communications
1499	https://stripe.com/jobs/search?gh_jid=7241636	Pipeline	Stripe - Design Manager, Digital Experiences
1500	https://stripe.com/jobs/search?gh_jid=7868564	Pipeline	Stripe - Design Program Manager, AI
1501	https://stripe.com/jobs/search?gh_jid=7747640	Pipeline	Stripe - Forward Deployed AI Accelerator, Marketing
1504	https://stripe.com/jobs/search?gh_jid=7587812	Pipeline	Stripe - Integrated Campaigns Manager, Startups and AI
1507	https://stripe.com/jobs/search?gh_jid=7955351	Pipeline	Stripe - Manager, Customer Success
1508	https://stripe.com/jobs/search?gh_jid=7253148	Pipeline	Stripe - Marketing Operations Manager
1509	https://stripe.com/jobs/search?gh_jid=7616135	Pipeline	Stripe - Marketing Operations Program Manager, Sold Funnel
1510	https://stripe.com/jobs/search?gh_jid=7589978	Pipeline	Stripe - Network Solution Specialist
1512	https://stripe.com/jobs/search?gh_jid=7812209	Pipeline	Stripe - Operations Program Manager, Managed Operations
1513	https://stripe.com/jobs/search?gh_jid=7617049	Pipeline	Stripe - Paid Digital Marketing Manager
1514	https://stripe.com/jobs/search?gh_jid=7697675	Pipeline	Stripe - Partner Development Manager, Global Networks
1516	https://stripe.com/jobs/search?gh_jid=7973002	Pipeline	Stripe - Partner Development Manager, Strategic Partnerships
1517	https://stripe.com/jobs/search?gh_jid=7411434	Pipeline	Stripe - Partner Solutions Architect - Consulting Partners
1518	https://stripe.com/jobs/search?gh_jid=7964568	Pipeline	Stripe - Partner Solutions Architect, Technology Partnerships
1519	https://stripe.com/jobs/search?gh_jid=7562148	Pipeline	Stripe - Payments Performance Strategist, Network Cost
1520	https://stripe.com/jobs/search?gh_jid=7858811	Pipeline	Stripe - Portfolio Pricing Strategist
1521	https://stripe.com/jobs/search?gh_jid=7869917	Pipeline	Stripe - Product Lead, Support Experience
1523	https://stripe.com/jobs/search?gh_jid=6348471	Pipeline	Stripe - Product Marketing Manager
1524	https://stripe.com/jobs/search?gh_jid=7913503	Pipeline	Stripe - Product Marketing Manager, Apps and Ecosystem
1525	https://stripe.com/jobs/search?gh_jid=7961101	Pipeline	Stripe - Product Marketing Manager, Checkout
1526	https://stripe.com/jobs/search?gh_jid=7914005	Pipeline	Stripe - Product Marketing Manager, Growth
1527	https://stripe.com/jobs/search?gh_jid=7832098	Pipeline	Stripe - Product Marketing Manager, Portfolio Pricing
1528	https://stripe.com/jobs/search?gh_jid=7812965	Pipeline	Stripe - Product Marketing Manager, Pricing
1530	https://stripe.com/jobs/search?gh_jid=7923047	Pipeline	Stripe - Program Manager
1531	https://stripe.com/jobs/search?gh_jid=7467934	Pipeline	Stripe - Program Manager, Enterprise Servicing
1532	https://stripe.com/jobs/search?gh_jid=7922532	Pipeline	Stripe - Program Manager, Go To Market
1533	https://stripe.com/jobs/search?gh_jid=7656504	Pipeline	Stripe - Program Manager, GTM Planning
1535	https://stripe.com/jobs/search?gh_jid=7470827	Pipeline	Stripe - Program Manager, Solutions Architecture (GTM Transformation)
1544	https://stripe.com/jobs/search?gh_jid=7953987	Pipeline	Stripe - Sales Development Change Management Specialist
1545	https://stripe.com/jobs/search?gh_jid=7359215	Pipeline	Stripe - Sales Enablement & Training Specialist
1546	https://stripe.com/jobs/search?gh_jid=7944515	Pipeline	Stripe - Sales Strategy & Operations Business Partner
1549	https://stripe.com/jobs/search?gh_jid=7373865	Pipeline	Stripe - Short-form Video & Social, Community Comms
1550	https://stripe.com/jobs/search?gh_jid=7380371	Pipeline	Stripe - Specialist Solutions Architect, Money Management
1551	https://stripe.com/jobs/search?gh_jid=7377591	Pipeline	Stripe - Specialist Solutions Architect, Payments
1553	https://stripe.com/jobs/search?gh_jid=7812348	Pipeline	Stripe - Technical Enablement Business Partner
1554	https://stripe.com/jobs/search?gh_jid=7719602	Pipeline	Stripe - Technical Partner Manager, AMER Banks
1557	https://stripe.com/jobs/search?gh_jid=7587814	Pipeline	Stripe - Writer, Content Marketing
1572	https://www.textio.com/careers/apply/?job=7576380003&gh_jid=7576380003	Pipeline	Textio - Growth Marketing Manager
1578	https://job-boards.greenhouse.io/tia/jobs/7609216003	Pipeline	Tia - Care Coordinator I, Late Pacific Schedule - Remote
1588	https://careers.toasttab.com/jobs?gh_jid=7931361	Pipeline	Toast - GTM AI Operations
1591	https://thrivemarketjobs.com/job_posting.html?id=4251450009&gh_jid=4251450009	Pipeline	Thrive Market - Outbound Operations Manager
1598	https://boards.greenhouse.io/transcarent/jobs/5988475004?gh_jid=5988475004	Pipeline	Transcarent - Manager, Partnership Success- Health Plan
1599	https://boards.greenhouse.io/transcarent/jobs/5743540004?gh_jid=5743540004	Pipeline	Transcarent - Manager, Strategic Account Management- Client Success
1600	https://boards.greenhouse.io/transcarent/jobs/5996924004?gh_jid=5996924004	Pipeline	Transcarent - Remote Outreach Specialist
1601	https://boards.greenhouse.io/transcarent/jobs/5802895004?gh_jid=5802895004	Pipeline	Transcarent - Senior Manager, AI and Leadership Enablement
1602	https://boards.greenhouse.io/transcarent/jobs/6017653004?gh_jid=6017653004	Pipeline	Transcarent - Sr. Specialist, Customer Success
1603	https://job-boards.greenhouse.io/typeface/jobs/5041723007	Pipeline	Typeface - Senior Content Marketing Manager
1604	https://job-boards.greenhouse.io/typeface/jobs/5134240007	Pipeline	Typeface - Senior Product Marketing Manager
1606	https://job-boards.greenhouse.io/twitch/jobs/8551043002	Pipeline	Twitch - Strategic Partner Manager
1620	https://job-boards.greenhouse.io/twilio/jobs/7968269	Pipeline	Twilio - Principal, Marketing Architecture & Strategy
1624	https://job-boards.greenhouse.io/twilio/jobs/7707977	Pipeline	Twilio - Senior Principal, Technical Program Management (Research & Development)
1625	https://job-boards.greenhouse.io/twilio/jobs/7664688	Pipeline	Twilio - Senior Product Marketing Manager, Data
1626	https://job-boards.greenhouse.io/twilio/jobs/7979245	Pipeline	Twilio - Staff Solutions Architect, Contract LifeCycle Management
1627	https://job-boards.greenhouse.io/twilio/jobs/7979240	Pipeline	Twilio - Staff Solutions Architect, Opportunity LifeCycle Management
1632	https://careers.upstart.com/jobs?gh_jid=7954430	Pipeline	Upstart - Operations Manager, Auto Loan Processing
1633	https://careers.upstart.com/jobs?gh_jid=7902108	Pipeline	Upstart - Principal Analyst, Growth Marketing
1637	https://careers.upstart.com/jobs?gh_jid=7572424	Pipeline	Upstart - Senior Customer Contact Specialist
1639	https://careers.upstart.com/jobs?gh_jid=7904998	Pipeline	Upstart - Senior Lifecycle Manager, Emerging Markets (contract)
1640	https://careers.upstart.com/jobs?gh_jid=7858792	Pipeline	Upstart - Senior Performance Marketing Manager, Direct Mail and Offline Growth,
1644	https://boards.greenhouse.io/vast/jobs/4688905006?gh_jid=4688905006	Pipeline	Vast - Events Coordinator
1650	https://boards.greenhouse.io/vast/jobs/4684707006?gh_jid=4684707006	Pipeline	Vast - Operations & Production Specialist, Experiences
1652	https://boards.greenhouse.io/vast/jobs/4618536006?gh_jid=4618536006	Pipeline	Vast - Quality Inspection Specialist
1653	https://boards.greenhouse.io/vast/jobs/4660881006?gh_jid=4660881006	Pipeline	Vast - Senior Integration Specialist, E-2
1656	https://boards.greenhouse.io/vast/jobs/4688603006?gh_jid=4688603006	Pipeline	Vast - Sourcing Coordinator, Indirect
1659	https://boards.greenhouse.io/vast/jobs/4678876006?gh_jid=4678876006	Pipeline	Vast - Training Operations Coordinator
1660	https://www.yotpo.com/careers/gid-7946438?gh_jid=7946438	Pipeline	Yotpo - Business Analyst (GTM)
1661	https://www.yotpo.com/careers/gid-7859122?gh_jid=7859122	Pipeline	Yotpo - Enablement Manager, Customer Success
1662	https://www.yotpo.com/careers/gid-7681804?gh_jid=7681804	Pipeline	Yotpo - Senior Product Marketing Manager
1664	https://job-boards.greenhouse.io/agencywithin/jobs/4676963007	Pipeline	WITHIN - AI Creative Specialist - CO
1667	https://job-boards.greenhouse.io/agencywithin/jobs/4461871007	Pipeline	WITHIN - Digital Media Strategist
1668	https://job-boards.greenhouse.io/agencywithin/jobs/4519870007	Pipeline	WITHIN - Digital Media Strategist - CO
1669	https://job-boards.greenhouse.io/agencywithin/jobs/4077847007	Pipeline	WITHIN - Revenue Enablement Manager
1671	https://www.zoominfo.com/careers?gh_jid=8577950002	Pipeline	ZoomInfo - GTM Solutions Architect
1672	https://www.zoominfo.com/careers?gh_jid=8539225002	Pipeline	ZoomInfo - Research Specialist II
1673	https://www.zoominfo.com/careers?gh_jid=8460589002	Pipeline	ZoomInfo - Senior Business Operations Manager
1674	https://www.zoominfo.com/careers?gh_jid=8585803002	Pipeline	ZoomInfo - Senior Customer Lifecycle Strategy Manager
1675	https://www.zoominfo.com/careers?gh_jid=8537341002	Pipeline	ZoomInfo - Senior Partnerships Manager, Solutions
1696	https://zwift.com/careers?gh_jid=8539677002	Pipeline	Zwift - Associate Specialist- Community Support
1697	https://vhr-pbs.wd115.myworkdayjobs.com/job/Remote/Sr-Manager--Local-Content-and-Presence_JR1000292	Pipeline	PBS - Sr. Manager, Local Content and Presence
